MyPaddlePosition	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	IsPaddleStart	IsPaddleStop	IsPaddleContinuing	IsPaddleLeft	IsPaddleRight	
"-2.085001"	"0.2081299"	"2.085001"	"0"	"-1.86622"	"0.3515987"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-2.085001"	"0.3117676"	"2.085001"	"0"	"-1.829443"	"-0.03128574"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.4287109"	"2.085001"	"0"	"-1.78531"	"-0.4907471"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.5319824"	"2.085001"	"0"	"-1.748533"	"-0.8736315"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.6347656"	"2.085001"	"0"	"-1.711755"	"-1.256516"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.7390137"	"2.085001"	"0"	"-1.674978"	"-1.6394"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.8419189"	"2.085001"	"0"	"-1.638201"	"-2.022284"	"0.3677734"	"-3.828844"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"0.9475098"	"2.025001"	"3"	"-1.548295"	"-1.944602"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"1.050415"	"1.725001"	"3"	"-1.435229"	"-1.542573"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"1.152832"	"1.425001"	"3"	"-1.322163"	"-1.140545"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-1.845001"	"1.256958"	"1.125001"	"3"	"-1.209097"	"-0.7385163"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-1.685"	"0"	"0.8250015"	"0"	"-1.096032"	"-0.3364878"	"1.13066"	"4.020286"	"1"	"0"	"0"	"0"	"1"	
"-1.285"	"0.1003418"	"0.8250015"	"0"	"-0.9829656"	"0.06554081"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"1"	
"-0.9650001"	"0"	"0.8250015"	"0"	"-0.8698995"	"0.4675694"	"1.13066"	"4.020286"	"0"	"1"	"0"	"0"	"0"	
"-0.9650001"	"0.1069336"	"0.8250015"	"0"	"-0.7342201"	"0.9500037"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-0.9650001"	"0.2099609"	"0.8250015"	"0"	"-0.621154"	"1.352032"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-0.9650001"	"0.3154297"	"0.7650015"	"3"	"-0.5080879"	"1.754061"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-0.9650001"	"0.4197998"	"0.4650015"	"3"	"-0.3950219"	"2.15609"	"1.13066"	"4.020286"	"0"	"0"	"1"	"0"	"0"	
"-0.9650001"	"0.5198975"	"0.1650015"	"0"	"-0.2732645"	"1.848055"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"0"	
"-0.9650001"	"0.6218262"	"0.1650015"	"0"	"-0.1245481"	"1.341498"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"0"	
"-0.7250001"	"0"	"0.1650015"	"0"	"-0.000617817"	"0.9193682"	"1.239303"	"-4.2213"	"1"	"0"	"0"	"0"	"1"	
"-0.3250002"	"0.1016846"	"0.1650015"	"0"	"0.1233125"	"0.4972383"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"1"	
"0.07499976"	"0.2030029"	"0.1650015"	"0"	"0.2472428"	"0.0751083"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"1"	
"0.4749997"	"0.303833"	"0.1650015"	"0"	"0.3711731"	"-0.3470217"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"1"	
"0.7149997"	"0"	"0.1650015"	"0"	"0.4951033"	"-0.7691516"	"1.239303"	"-4.2213"	"0"	"1"	"0"	"0"	"0"	
"0.7149997"	"0.1053467"	"0.1650015"	"0"	"0.6190336"	"-1.191282"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.2076416"	"0.1650015"	"0"	"0.76775"	"-1.697838"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.3078613"	"0.1650015"	"0"	"0.8916802"	"-2.119968"	"1.239303"	"-4.2213"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.4107666"	"0.1050015"	"3"	"1.069335"	"-1.831044"	"1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.5159912"	"-0.1949985"	"3"	"1.260421"	"-1.387808"	"1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.6193848"	"-0.4949985"	"3"	"1.451507"	"-0.9445714"	"1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.7244873"	"-0.7949985"	"3"	"1.642593"	"-0.5013349"	"1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.8276367"	"-1.154998"	"3"	"1.871896"	"0.03054892"	"1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0"	"-1.454998"	"3"	"2.062982"	"0.4737854"	"1.910859"	"4.432365"	"1"	"0"	"0"	"0"	"1"	
"1.355"	"0"	"-1.754998"	"3"	"2.254067"	"0.9170219"	"1.910859"	"4.432365"	"0"	"1"	"0"	"0"	"0"	
"1.355"	"0.1057129"	"-2.054997"	"3"	"2.175011"	"1.360258"	"-1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"1.355"	"0.2303467"	"-2.085845"	"0"	"1.907491"	"1.980789"	"-1.910859"	"4.432365"	"0"	"0"	"1"	"0"	"0"	
"1.355"	"0.3360596"	"-2.085121"	"-4.021602E-22"	"1.677411"	"1.999639"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"1.355"	"0.4400635"	"-2.085013"	"-4.021602E-22"	"1.38884"	"1.534241"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"1.355"	"0.5415039"	"-2.085001"	"-4.021602E-22"	"1.100269"	"1.068843"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"1.355"	"0.6467285"	"-2.085001"	"-4.021602E-22"	"0.7539836"	"0.5103644"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"1.275"	"0"	"-2.085001"	"-4.021602E-22"	"0.4654127"	"0.04496612"	"-2.885708"	"-4.653983"	"1"	"0"	"0"	"1"	"0"	
"0.9549996"	"0"	"-2.085001"	"0"	"0.1768419"	"-0.4204322"	"-2.885708"	"-4.653983"	"0"	"1"	"0"	"0"	"0"	
"0.9549996"	"0.1003418"	"-2.085001"	"0"	"-0.1117289"	"-0.8858306"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.2010498"	"-2.085001"	"0"	"-0.4002997"	"-1.351229"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"0"	"0"	
"0.6349997"	"0"	"-2.085001"	"0"	"-0.6888705"	"-1.816627"	"-2.885708"	"-4.653983"	"1"	"0"	"0"	"1"	"0"	
"0.2349998"	"0.104248"	"-2.085001"	"0"	"-0.9774414"	"-2.282025"	"-2.885708"	"-4.653983"	"0"	"0"	"1"	"1"	"0"	
"-0.2450002"	"0.2102051"	"-2.085001"	"0"	"0"	"-0.24"	"0"	"-3"	"0"	"0"	"1"	"1"	"0"	
"-0.3250002"	"0"	"-2.085001"	"0"	"0"	"-0.54"	"0"	"-3"	"0"	"1"	"0"	"0"	"0"	
"-0.2450002"	"0"	"-2.085001"	"0"	"0"	"-0.84"	"0"	"-3"	"1"	"0"	"0"	"0"	"1"	
"-0.005000234"	"0"	"-2.085001"	"0"	"0"	"-1.14"	"0"	"-3"	"0"	"1"	"0"	"0"	"0"	
"-0.005000234"	"0.1044922"	"-2.085001"	"0"	"0"	"-1.44"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.2209473"	"-2.085001"	"0"	"0"	"-1.799999"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.3255615"	"-2.085001"	"0"	"0"	"-2.099999"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.4307861"	"-2.085001"	"0"	"0.001000047"	"-1.996694"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.5473633"	"-2.085001"	"0"	"0.00300014"	"-1.618695"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.6481934"	"-1.785001"	"-3"	"0.004666883"	"-1.303695"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.7547607"	"-1.425001"	"-3"	"0.006666976"	"-0.9256949"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.8574219"	"-1.125001"	"-3"	"0.00833372"	"-0.6106951"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0.9610596"	"-0.8250015"	"-3"	"0.01000047"	"-0.2956952"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"1.06189"	"-0.5250015"	"-3"	"0.01166721"	"0.01930478"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"1.165161"	"-0.2250015"	"-3"	"0.01333396"	"0.3343047"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"1.286133"	"0.1349985"	"-3"	"0.01533405"	"0.7123046"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.391968"	"0.1349985"	"0"	"0.0170008"	"1.027304"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.495605"	"0.1349985"	"0"	"0.01900089"	"1.405304"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.612427"	"0.1349985"	"0"	"0.02066763"	"1.720304"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.717163"	"0.1349985"	"0"	"0.02266772"	"2.098304"	"0.01666744"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.82019"	"0.1349985"	"0"	"0.05600104"	"1.987261"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.922241"	"0.1349985"	"0"	"0.1104454"	"1.656511"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.1650002"	"0"	"0.1349985"	"0"	"0.1648898"	"1.325762"	"0.5444437"	"-3.3075"	"1"	"0"	"0"	"0"	"1"	
"0.07499976"	"0"	"0.1349985"	"0"	"0.230223"	"0.9288617"	"0.5444437"	"-3.3075"	"0"	"1"	"0"	"0"	"0"	
"0.07499976"	"0.1040039"	"0.1349985"	"0"	"0.2846674"	"0.5981117"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3149998"	"0"	"0.1349985"	"0"	"0.3391118"	"0.2673616"	"0.5444437"	"-3.3075"	"1"	"0"	"0"	"0"	"1"	
"0.3949997"	"0"	"0.1349985"	"0"	"0.3935561"	"-0.06338833"	"0.5444437"	"-3.3075"	"0"	"1"	"0"	"0"	"0"	
"0.3949997"	"0.1047363"	"0.1349985"	"0"	"0.4480005"	"-0.3941383"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3949997"	"0.2099609"	"0.1349985"	"0"	"0.5133337"	"-0.7910384"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3949997"	"0.3121338"	"0.1349985"	"0"	"0.5677781"	"-1.121788"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3949997"	"0.4121094"	"0.1349985"	"0"	"0.6222225"	"-1.452538"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3949997"	"0.512207"	"0.1349985"	"0"	"0.6766669"	"-1.783288"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.3949997"	"0.6190186"	"0.1349985"	"0"	"0.7311112"	"-2.114038"	"0.5444437"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.4749997"	"0"	"0.1349985"	"0"	"0.8571334"	"-1.972074"	"1.737408"	"3.472875"	"1"	"0"	"0"	"0"	"1"	
"0.7149997"	"0"	"0.1349985"	"0"	"1.065622"	"-1.555328"	"1.737408"	"3.472875"	"0"	"1"	"0"	"0"	"0"	
"0.7149997"	"0.1053467"	"-0.1050015"	"3"	"1.239363"	"-1.208041"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.208252"	"-0.4050015"	"3"	"1.413104"	"-0.8607532"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.3099365"	"-0.7050015"	"3"	"1.586845"	"-0.5134659"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.4156494"	"-1.005002"	"3"	"1.760586"	"-0.1661784"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.519165"	"-1.305001"	"3"	"1.934327"	"0.1811091"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.6202393"	"-1.665001"	"3"	"2.142816"	"0.5978541"	"1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.7203369"	"-1.965001"	"3"	"2.281808"	"0.9451414"	"-1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.8205566"	"-2.085001"	"-2.292822E-14"	"2.108068"	"1.292429"	"-1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"0.9232178"	"-2.085001"	"-2.292822E-14"	"1.934327"	"1.639717"	"-1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"1.028198"	"-2.085001"	"0"	"1.760586"	"1.987004"	"-1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"1.13208"	"-2.085001"	"0"	"1.586845"	"2.334292"	"-1.737408"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"1.234131"	"-2.085001"	"0"	"0"	"-0.24"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.7149997"	"1.339844"	"-2.085001"	"0"	"0"	"-0.6"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.6349997"	"0"	"-2.085001"	"0"	"0"	"-0.9"	"0"	"-3"	"1"	"0"	"0"	"1"	"0"	
"0.2349998"	"0.1015625"	"-2.085001"	"0"	"0"	"-1.2"	"0"	"-3"	"0"	"0"	"1"	"1"	"0"	
"-0.1650002"	"0.2020264"	"-2.085001"	"0"	"0"	"-1.5"	"0"	"-3"	"0"	"0"	"1"	"1"	"0"	
"-0.2450002"	"0"	"-2.085001"	"0"	"0"	"-1.799999"	"0"	"-3"	"0"	"1"	"0"	"0"	"0"	
"-0.2450002"	"0.1188965"	"-2.085001"	"0"	"0"	"-2.159999"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.2213135"	"-2.085001"	"-3"	"0.06533339"	"-1.933694"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.3238525"	"-1.785001"	"-3"	"0.1470001"	"-1.618695"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.4299316"	"-1.485001"	"-3"	"0.2286668"	"-1.303695"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.5356445"	"-1.125001"	"-3"	"0.3266669"	"-0.9256949"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.6452637"	"-0.8250015"	"-3"	"0.4083336"	"-0.6106951"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.7476807"	"-0.5250015"	"-3"	"0.4900003"	"-0.2956952"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.848877"	"-0.2250015"	"0"	"0.571667"	"0.01930478"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"0.9519043"	"-0.2250015"	"0"	"0.6696671"	"0.3973047"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.056274"	"-0.2250015"	"0"	"0.7513338"	"0.7123046"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.162598"	"-0.2250015"	"0"	"0.8330005"	"1.027304"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.267578"	"-0.2250015"	"0"	"0.9146672"	"1.342304"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.37085"	"-0.2850015"	"3"	"1.012667"	"1.720304"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.471191"	"-0.5850015"	"3"	"1.094334"	"2.035304"	"0.8166674"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.574585"	"-0.8850015"	"3"	"1.226445"	"2.05335"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.67688"	"-1.185001"	"3"	"1.434223"	"1.7226"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.77832"	"-1.485001"	"3"	"1.642"	"1.39185"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.880371"	"-1.785001"	"3"	"1.849778"	"1.061101"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"1.983643"	"-2.085001"	"3"	"2.057555"	"0.7303507"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"2.088623"	"-2.085001"	"-2.292822E-14"	"2.265332"	"0.3996006"	"2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.2450002"	"2.190186"	"-2.085001"	"-2.292822E-14"	"2.118818"	"0.06885062"	"-2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0"	"-2.085001"	"0"	"1.869485"	"-0.3280494"	"-2.077776"	"-3.3075"	"1"	"0"	"0"	"0"	"1"	
"0.3949997"	"0.1014404"	"-2.085001"	"0"	"1.661707"	"-0.6587994"	"-2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"1"	
"0.5549997"	"0"	"-2.085001"	"0"	"1.453929"	"-0.9895495"	"-2.077776"	"-3.3075"	"0"	"1"	"0"	"0"	"0"	
"0.5549997"	"0.104126"	"-2.085001"	"0"	"1.246152"	"-1.320299"	"-2.077776"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"0.8749996"	"0"	"-2.085001"	"0"	"0.9968187"	"-1.717199"	"-2.077776"	"-3.3075"	"1"	"0"	"0"	"0"	"1"	
"0.9549996"	"0"	"-2.085001"	"0"	"0.789041"	"-2.047949"	"-2.077776"	"-3.3075"	"0"	"1"	"0"	"0"	"0"	
"0.9549996"	"0.1048584"	"-2.085001"	"0"	"0.5425134"	"-2.041592"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.2069092"	"-2.085001"	"0"	"0.2378608"	"-1.694304"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.3095703"	"-2.085001"	"0"	"-0.06679185"	"-1.347017"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.4099121"	"-2.085001"	"0"	"-0.3714445"	"-0.9997292"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.5126953"	"-1.965001"	"-3"	"-0.6760972"	"-0.6524419"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.6142578"	"-1.665001"	"-3"	"-0.9807499"	"-0.3051544"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.9549996"	"0.7180176"	"-1.305001"	"-3"	"-1.346333"	"0.1115906"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.6349997"	"0"	"-1.005002"	"-3"	"-1.650985"	"0.4588781"	"-3.046526"	"3.472875"	"1"	"0"	"0"	"1"	"0"	
"0.5549997"	"0"	"-0.7050015"	"-3"	"-1.955638"	"0.8061655"	"-3.046526"	"3.472875"	"0"	"1"	"0"	"0"	"0"	
"0.5549997"	"0.1030273"	"-0.4050015"	"-3"	"-2.26029"	"1.153453"	"-3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.2039795"	"-0.1050015"	"-3"	"-2.041317"	"1.500741"	"3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.3048096"	"0.1949985"	"-3"	"-1.736665"	"1.848028"	"3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.4077148"	"0.4949985"	"-3"	"-1.432012"	"2.195316"	"3.046526"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.5084229"	"0.7349985"	"0"	"0"	"-0.12"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.6114502"	"0.7349985"	"0"	"0"	"-0.42"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.7137451"	"0.7349985"	"0"	"0"	"-0.78"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.5549997"	"0.8208008"	"0.7349985"	"0"	"0"	"-1.08"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.3149998"	"0"	"0.7349985"	"0"	"0"	"-1.38"	"0"	"-3"	"1"	"0"	"0"	"1"	"0"	
"0.07499976"	"0"	"0.7349985"	"0"	"0"	"-1.679999"	"0"	"-3"	"0"	"1"	"0"	"0"	"0"	
"0.07499976"	"0.1066895"	"0.7349985"	"0"	"0"	"-2.039999"	"0"	"-3"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.2099609"	"0.7349985"	"0"	"-0.009999968"	"-2.059694"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.3149414"	"0.7349985"	"0"	"-0.03499989"	"-1.744694"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.4185791"	"0.7349985"	"0"	"-0.05999981"	"-1.429695"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.5211182"	"0.6149985"	"3"	"-0.08499971"	"-1.114695"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.625"	"0.3149984"	"3"	"-0.1099996"	"-0.799695"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"0.07499976"	"0.7250977"	"0.01499844"	"3"	"-0.1349995"	"-0.4846952"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.005000234"	"0"	"-0.1650016"	"0"	"-0.1649994"	"-0.1066952"	"-0.2499992"	"3.15"	"1"	"0"	"0"	"1"	"0"	
"-0.4050002"	"0.1047363"	"-0.1650016"	"0"	"-0.1899993"	"0.2083048"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"1"	"0"	
"-0.4050002"	"0"	"-0.1650016"	"0"	"-0.2199992"	"0.5863047"	"-0.2499992"	"3.15"	"0"	"1"	"0"	"0"	"0"	
"-0.4050002"	"0.1044922"	"-0.1650016"	"0"	"-0.2449991"	"0.9013045"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.2070313"	"-0.1650016"	"0"	"-0.269999"	"1.216304"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.3092041"	"0.07499844"	"-3"	"-0.294999"	"1.531304"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.4095459"	"0.3749985"	"-3"	"-0.319999"	"1.846304"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.5145264"	"0.4949985"	"0"	"-0.344999"	"2.161304"	"-0.2499992"	"3.15"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.6196289"	"0.4949985"	"0"	"-0.3266657"	"1.854961"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.7208252"	"0.4949985"	"0"	"-0.3033324"	"1.524211"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.8272705"	"0.4949985"	"0"	"-0.2799991"	"1.193462"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"0.9321289"	"0.4949985"	"0"	"-0.2566658"	"0.8627117"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"1.036865"	"0.4949985"	"0"	"-0.2333325"	"0.5319617"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.4050002"	"1.142334"	"0.4949985"	"0"	"-0.2053326"	"0.1350617"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0"	"0.4949985"	"0"	"-0.1819993"	"-0.1956883"	"0.2333324"	"-3.3075"	"1"	"0"	"0"	"0"	"1"	
"-0.08500023"	"0"	"0.4949985"	"0"	"-0.158666"	"-0.5264384"	"0.2333324"	"-3.3075"	"0"	"1"	"0"	"0"	"0"	
"-0.08500023"	"0.105835"	"0.4949985"	"0"	"-0.1353328"	"-0.8571884"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.2081299"	"0.4949985"	"0"	"-0.1119995"	"-1.187938"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.30896"	"0.4949985"	"0"	"-0.08866626"	"-1.518688"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.4118652"	"0.4949985"	"0"	"-0.06066637"	"-1.915588"	"0.2333324"	"-3.3075"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.5135498"	"0.4949985"	"0"	"-0.03733312"	"-2.180446"	"0.3922228"	"3.472874"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.6184082"	"0.4949985"	"3"	"0.001889154"	"-1.833158"	"0.3922228"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.7236328"	"0.1949984"	"3"	"0.04111143"	"-1.485871"	"0.3922228"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
"-0.08500023"	"0.8239746"	"-0.1050016"	"3"	"0.08033371"	"-1.138583"	"0.3922228"	"3.472875"	"0"	"0"	"1"	"0"	"0"	
